23.097204585916813	-35.53290582463839
19.247867102705506	-24.90181675182479
17.106623484260226	-18.06023870505927
16.054959963978103	-13.446171718992787
15.554336204465859	-9.784237070423064
15.330932318039542	-6.4550222560455435
15.293630531416838	-3.2494102844722126
15.422333832722321	-0.09971088608369125
15.720836472817542	3.0233213707984907
16.200756277108592	6.139341326009511
16.874124232547643	9.266476778961847
17.747757630159253	12.42335336788959
18.817228457566827	15.629131130333635
20.059865638983045	18.90273487674846
21.427151500387208	22.261754144665357
22.8376510966161	25.7215030274277
24.172189683046128	29.295001350027256
25.27301588860953	32.994897967008185
25.947888235377043	36.83835396945421
25.978778929145545	40.855490298992336
25.134487425925517	45.10131396675283
23.188227748640546	49.67051348572001
19.944477066155198	54.714683251273236
15.2795500818472	60.46296026198642
9.190686431423423	67.25155993096593
1.8258947729685329	75.58204999522195
-6.551446830701456	80.00000079361116
-15.728497111811285	80.00000079806547
-26.18136981402688	80.00000079904976
15.982206120891563	-40.21581103715146
11.080281261053461	-31.834530156522067
11.080281261053461	-31.834530156522067
6.007693665838979	-19.126159603323828
6.007693665838979	-19.126159603323828
3.8442389950685163	-13.597507195687896
3.8442389950685163	-13.597507195687896
2.6103252868292612	-10.990401115196036
2.6103252868292612	-10.990401115196036
1.5374327540944785	-9.229037922793506
1.5374327540944785	-9.229037922793506
0.5435088787989192	-7.903695225296776
0.5435088787989192	-7.903695225296776
-0.3329767618987944	-6.851914103931437
-0.3329767618987944	-6.851914103931437
-1.0088169504169031	-5.985918466231358
-1.0088169504169031	-5.985918466231358
-1.4062246857817204	-5.246401850181806
-1.4062246857817204	-5.246401850181806
-1.5009463182710137	-4.591434058251242
-1.5009463182710137	-4.591434058251242
-1.3431046031414366	-3.995292284610373
-1.3431046031414366	-3.995292284610373
-1.0342146313116671	-3.4446901943056707
-1.0342146313116671	-3.4446901943056707
-0.6804690024772723	-2.930866232006012
-0.6804690024772723	-2.930866232006012
-0.35943210711197254	-2.4440218057357876
-0.35943210711197254	-2.4440218057357876
-0.11319090055490584	-1.9724792970469827
-0.11319090055490584	-1.9724792970469827
0.04287464186730316	-1.503991759690755
0.04287464186730316	-1.503991759690755
0.10886512241136458	-1.026766388208285
0.10886512241136458	-1.026766388208285
0.09170593723321098	-0.529389393027562
0.09170593723321098	-0.529389393027562
-9.907628765231038e-6	4.0487899105633025e-5
-9.907628765231038e-6	4.0487899105633025e-5
-9.907628765231038e-6	4.0487899105633025e-5
-9.907628765231038e-6	4.0487899105633025e-5
