-80.00000079652764,34.65528368425281
-71.2220156476106,-16.176467719286723
-72.49072823660055,-16.77883129120523
-75.13869760785522,-14.483260529746723
-77.84608167132782,-12.357366903515878
-80.0000007357299,-10.348717744635325
-80.00000078877831,-8.128521702709234
-80.00000079373366,-6.1918533301655705
-80.00000079553321,-4.563704232979958
-80.00000079640728,-3.2183585053732036
-80.00000079685068,-2.1519352759794286
-80.00000079700187,-1.3999879640185449
-80.00000079683319,-1.0349574552801781
-80.00000079602506,-1.1477580442683866
-80.00000079225458,-1.822300889040637
-77.79199747241385,-3.1401264652018863
-68.31634113962265,-5.549487978984531
-56.998020373261234,-10.500946160254841
-44.755136472092154,-20.237318226782456
-32.753968270576806,-38.350311110407304
-21.510970756789693,-70.57707357179491
-9.937177020895312,-80.00000079913367
5.310784540172224,-80.0000007996864
32.63913320512793,-80.00000079997042
80.0000007985134,-80.00000079998921
80.00000079979476,-80.00000079999342
80.00000079990313,-80.00000079999528
80.00000079992611,-80.00000079999639
80.00000079991413,-80.00000079999715
-80.00000079999606,80.00000079999766
-80.00000079999597,80.00000079999812
-80.00000079999597,80.00000079999812
80.00000079797805,61.15386479286278
80.00000079797805,61.15386479286278
-52.43594493906136,73.13631760868331
-52.43594493906136,73.13631760868331
-21.59721494205124,-3.26894093316046
-21.59721494205124,-3.26894093316046
-12.714684088475916,-20.059083658647374
-12.714684088475916,-20.059083658647374
-8.878172645370828,-23.584628417332098
-8.878172645370828,-23.584628417332098
-6.414689896493623,-23.821094337436108
-6.414689896493623,-23.821094337436108
-4.394453959409209,-23.259349344491753
-4.394453959409209,-23.259349344491753
-2.583487685758568,-22.528932903995187
-2.583487685758568,-22.528932903995187
-0.9251972085438736,-21.792859725339714
-0.9251972085438736,-21.792859725339714
0.5916905638037924,-21.095806551490043
0.5916905638037924,-21.095806551490043
1.968008783148845,-20.454588084295835
1.968008783148845,-20.454588084295835
3.2012990985912544,-19.87599463074952
3.2012990985912544,-19.87599463074952
4.2881114207687965,-19.362703029022825
4.2881114207687965,-19.362703029022825
5.220149769346871,-18.90424025940639
5.220149769346871,-18.90424025940639
5.9659657067299765,-18.433497664006598
5.9659657067299765,-18.433497664006598
6.375682270798101,-17.599441754377057
6.375682270798101,-17.599441754377057
5.693129440142193,-14.59865294006272
5.693129440142193,-14.59865294006272
0.00012635139574106565,-0.00027482182634393476
0.00012635139574106565,-0.00027482182634393476
0.00012635139574106565,-0.00027482182634393476
0.00012635139574106565,-0.00027482182634393476
