0.0,0.0,0.0,0.0
-0.031134433454049197,0.075605907174238,-2.4746502316614656,6.013095617378139
-0.09482555624528624,0.232056896820156,-2.588697365719827,6.433964276493203
-0.1590261487712652,0.3938592591788375,-2.521030375099473,6.4542516229823255
-0.2211849251490918,0.5556227721188314,-2.430698702364881,6.443184228258245
-0.2808917578155268,0.716891100146939,-2.3297756269090795,6.42584358978238
-0.3379235885399934,0.8776202841371165,-2.220725509677828,6.40913547539243
-0.3919619976111821,1.037749493027128,-2.093788807092335,6.385660388988538
-0.44264272938342997,1.1972684241347276,-1.9544931118892492,6.36543502158487
-0.48970135988452507,1.3563141323499335,-1.8057887610688936,6.351180082765756
-0.5329430482108747,1.51505323188298,-1.6506556355901156,6.343107365818953
-0.5722585830379917,1.6736282230169826,-1.4933273968407517,6.339465983432341
-0.6076745445230254,1.8321084294205736,-1.3408529882231508,6.336392409188984
-0.6394522978904273,1.9904346935977308,-1.2054941925290747,6.327565952187848
-0.6682602362825544,2.148353430673892,-1.1082113299406429,6.303697198822602
-0.6954449513199301,2.305333489403563,-1.0829948311232673,6.251668340923475
-0.7230566773535033,2.4603519177291076,-1.1517135488445231,6.145447417494688
-0.75282270078541,2.6114911836578036,-1.263056732537671,5.940565118146188
-0.7857397520269489,2.755755303816029,-1.4086383000890823,5.594757036816053
-0.8224371870938372,2.8886987406100677,-1.564773392263669,5.035132890072184
-0.862799668919229,3.0033862914340563,-1.69434915653613,4.135739885296496
-0.905546924576051,3.0885849021116636,-1.7433961177587642,2.6783095111556614
-0.9476665622767794,3.1352964359081645,-1.633663432593499,1.0589499629252495
-0.9836616561834387,3.1415926850057043,-1.2488569615613403,-0.5531722569700648
-1.0033124816822978,3.1077825203157294,-0.3208734763951646,-2.1480420731925394
-0.987606040766877,3.034357490495862,1.5856855163225192,-3.724618262837363
-0.9235062748143146,2.92136324510905,3.553345807233039,-5.327932595572796
-0.8094130585334802,2.766585025603877,5.583864616714595,-7.103291308263925
-0.6437125863700911,2.5622738398911453,7.692865022920899,-9.361987015074366
-0.4226068725788471,2.289498726374462,10.08395140049867,-12.73609043005898
-0.1689795143826281,1.9626274035987852,10.291038645419816,-13.54846817845848
0.09686050773801685,1.6033095157388964,11.106408525295594,-15.450179464793486
0.3955984306184642,1.1711430806540704,13.093543780797276,-19.765099786626955
0.8160512087777027,0.48659957875632354,22.28249946049196,-39.005467442753975
1.3986943249244699,-0.529032731437133,20.996196816633063,-34.60035897082146
1.7812069652635567,-1.0593885588292413,11.791258575288147,-12.759161417699275
2.0279860084898833,-1.2558258469233186,8.298538559830487,-3.804797971740218
2.219008887711021,-1.3078949897448617,7.0031342242023955,-0.4812431892080351
2.37812547203437,-1.2840521549608395,5.712866256871778,2.331335165295041
2.507768416608695,-1.2025697233180275,4.643675387767338,4.158200675026962
2.6095984318427123,-1.0773159676722943,3.4900719178804307,5.84454250999053
2.68313958294316,-0.9138917458554765,2.3912077394824234,7.2124442691094846
2.729272528770362,-0.7175418721842619,1.3080635755195755,8.473661847846971
2.750049956237661,-0.4930864103697977,0.3913220645464879,9.41295958748316
2.7518507382576907,-0.2527103270917877,-0.16248776515388375,9.647789415822313
2.7473053376926875,-0.021562288314635414,-0.1018815370785301,8.637587165679447
2.7505363245877574,0.17126272449715202,0.4003231314864113,6.704769974036142
2.76792268188268,0.31260790544153966,0.9818086917258286,4.620381760202078
2.7987586269640605,0.4040055711260586,1.465744483692885,2.7291397016126955
2.8403889136222404,0.4508168344527986,1.850716267750011,1.0417527707028138
2.890811374901227,0.45695555541234484,2.178006848512547,-0.5425510417778772
2.9493160614748075,0.42371499850035427,2.5068736283316184,-2.127657062889128
3.016610100592701,0.3495626570832663,2.889774572778123,-3.8328875383729644
3.0946062605392086,0.2305246460859703,3.3642876030808786,-5.720490868581
3.1851658940932976,0.0628637973131771,3.8705624861286503,-7.668714412969674
3.286353094613295,-0.14874261965116614,4.160804422396659,-9.118512308213889
3.389148814913013,-0.38419665429917804,3.9848401875987967,-9.551933635585252
3.482557907687401,-0.6200923087280308,3.448947680957277,-9.25013418977703
3.560505029250927,-0.8452990662126055,2.7757100955435465,-8.764397532362974
3.6210591125378837,-1.0587791127505377,2.0640254367384676,-8.329913569553858
3.6634332666348643,-1.262582893275719,1.318829616486954,-7.988252670412089
3.68656105798082,-1.4586356987099602,0.520243175126071,-7.703457315067725
3.6887794994885823,-1.6479406986206813,-0.35787212682959857,-7.440953290459114
3.667818775351411,-1.830270290070006,-1.3353191598931287,-7.13890247700139
3.621202331886457,-2.00438501277813,-2.4089909799991585,-6.7769747413885595
3.5464655610470928,-2.1674043149423827,-3.576483386886984,-6.247174606563945
3.442288020590661,-2.3157738920901227,-4.753770923034235,-5.601817955157567
3.307826648591207,-2.4422884273893612,-5.978039266588229,-4.499572255801826
3.1448678207144294,-2.5397924567836694,-7.025811982059764,-3.2829378157586726
2.95826861794955,-2.6056355592327693,-7.866875863573494,-1.9703181743719735
